,problem_id,dp,constraints,machine_techniques,human_techniques,machine_solutions,correctness,follow_constraints,new_techniques,new_techniques_ratio,convergent_score,divergent_score,neogauge_score
652,1767B,4,"['for loop', 'recursion', 'if statement', 'hashmap']","['if statement', 'for loop', 'sorting']","['i', 'm', 'p', 'o', 'r', 't', ' ', 'a', 'h', '\r', '\n', 'f', '_', 'n', 'g', 'e', '(', 'u', ')', ':', '=', '[', '*', ',', '.', 's', 'l', ']', '#', 'd', '1', '0', '<', 'c', '+', '/', '2', '>', '-', '\t', 'x', 'y', 'R', 'b', 'w', 'z', ""'"", ';', '{', '5', '}', '""', 'k', 'j', '%', 'v', 'L', 'U', 'O', 'G', 'I', 'D', '9', '7', '6', '4']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    a.sort()
    ans = a[0]
    for i in range(1, n):
        if a[i] > a[0]:
            ans += (a[i] - a[0]) // 2
    print(ans)
",False,False,3,1.0,0.0,1.0,0.0
653,1767A,0,['this is the og problem'],['for loop'],"['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', 'x', 's', ',', 'y', '_', '3', 'b', 'm', '.', 'l', 'd', '""', '2', '#', 'c', '<', '/', '+', 'h', '>', '\r', ';', '{', 'w', '-', '|', '&', 'N', 'O', 'Y', 'E', 'S', '}', ""'"", '\t', '0', '1', '[', ']', 'j', 'v', '\\', 'T', '?', '!', 'I', '*', 'z']","import sys

def solve():
    x1, y1 = map(int, input().split())
    x2, y2 = map(int, input().split())
    x3, y3 = map(int, input().split())
",False,True,1,1.0,0.0,1.0,0.0
654,1767A,1,['if statement'],['for loop'],"['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', 'x', 's', ',', 'y', '_', '3', 'b', 'm', '.', 'l', 'd', '""', '2', '#', 'c', '<', '/', '+', 'h', '>', '\r', ';', '{', 'w', '-', '|', '&', 'N', 'O', 'Y', 'E', 'S', '}', ""'"", '\t', '0', '1', '[', ']', 'j', 'v', '\\', 'T', '?', '!', 'I', '*', 'z']","import sys

def solve():
    x1, y1 = map(int, input().split())
    x2, y2 = map(int, input().split())
    x3, y3 = map(int, input().split())
",False,True,1,1.0,0.0,1.0,0.0
655,1767A,2,"['if statement', 'misc']",['tuple'],"['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', 'x', 's', ',', 'y', '_', '3', 'b', 'm', '.', 'l', 'd', '""', '2', '#', 'c', '<', '/', '+', 'h', '>', '\r', ';', '{', 'w', '-', '|', '&', 'N', 'O', 'Y', 'E', 'S', '}', ""'"", '\t', '0', '1', '[', ']', 'j', 'v', '\\', 'T', '?', '!', 'I', '*', 'z']","import sys

def solve():
    x1, y1 = map(int, input().split())
    x2, y2 = map(int, input().split())
    x3, y3 = map(int, input().split())
",False,True,1,1.0,0.0,1.0,0.0
656,1767A,3,"['if statement', 'misc', 'for loop']",['tuple'],"['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', 'x', 's', ',', 'y', '_', '3', 'b', 'm', '.', 'l', 'd', '""', '2', '#', 'c', '<', '/', '+', 'h', '>', '\r', ';', '{', 'w', '-', '|', '&', 'N', 'O', 'Y', 'E', 'S', '}', ""'"", '\t', '0', '1', '[', ']', 'j', 'v', '\\', 'T', '?', '!', 'I', '*', 'z']","import sys

def solve():
    x1, y1 = map(int, input().split())
    x2, y2 = map(int, input().split())
    x3, y3 = map(int, input().split())
",False,True,1,1.0,0.0,1.0,0.0
657,1767A,4,"['if statement', 'misc', 'for loop', 'while loop']","['tuple', 'misc']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', 'x', 's', ',', 'y', '_', '3', 'b', 'm', '.', 'l', 'd', '""', '2', '#', 'c', '<', '/', '+', 'h', '>', '\r', ';', '{', 'w', '-', '|', '&', 'N', 'O', 'Y', 'E', 'S', '}', ""'"", '\t', '0', '1', '[', ']', 'j', 'v', '\\', 'T', '?', '!', 'I', '*', 'z']","import sys

def solve():
    x1, y1 = map(int, input().split())
    x2, y2 = map(int, input().split())
    x3, y3 = map(int, input().split())
",False,False,2,1.0,0.0,1.0,0.0
658,1766A,0,['this is the og problem'],"['if statement', 'for loop']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', '0', ',', ':', 's', '9', '*', 'l', '-', '1', '+', '[', ']', 'm', '_', 'd', 'x', 'w', 'h', 'b', 'v', '\t', '<', '""', '>', '{', '.', 'I', 'c', '4', '8', '}', 'y', 'T', 'S', 'z', '/', 'L', '!', ""'""]","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        count = 0
        for i in range(1, n+1):
            if i < 10:
                count += 1
            elif i < 100:
                count += 9
            elif i < 1000:
                count += 90
            elif i < 10000:
                count += 900
            elif i < 100000:
                count += 9000
            elif i < 1000000:
                count += 90000
        print(count)
",False,True,2,1.0,0.0,1.0,0.0
659,1766A,1,['for loop'],['for loop'],"['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', '0', ',', ':', 's', '9', '*', 'l', '-', '1', '+', '[', ']', 'm', '_', 'd', 'x', 'w', 'h', 'b', 'v', '\t', '<', '""', '>', '{', '.', 'I', 'c', '4', '8', '}', 'y', 'T', 'S', 'z', '/', 'L', '!', ""'""]","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        count = 0
        for i in range(1, 10):
            for j in range(1, 10):
                for k in range(1, 10):
                    for l in range(1, 10):
                        for m in range(1, 10):
                            num = i * 10000 + j * 1000 + k * 100 + l * 10 + m
                            if num <= n:
                                count += 1
        print(count)
",False,False,1,1.0,0.0,1.0,0.0
660,1766A,2,"['for loop', 'while loop']","['if statement', 'for loop', 'break statement']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', '0', ',', ':', 's', '9', '*', 'l', '-', '1', '+', '[', ']', 'm', '_', 'd', 'x', 'w', 'h', 'b', 'v', '\t', '<', '""', '>', '{', '.', 'I', 'c', '4', '8', '}', 'y', 'T', 'S', 'z', '/', 'L', '!', ""'""]","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        count = 0
        for i in range(1, 10):
            for j in range(1, 10):
                for k in range(1, 10):
                    for l in range(1, 10):
                        for m in range(1, 10):
                            num = i * 10000 + j * 1000 + k * 100 + l * 10 + m
                            if num <= n:
                                count += 1
                            else:
                                break
        print(count)
",False,False,3,1.0,0.0,1.0,0.0
661,1766A,3,"['for loop', 'while loop', 'recursion']","['for loop', 'if statement', 'break statement']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', '0', ',', ':', 's', '9', '*', 'l', '-', '1', '+', '[', ']', 'm', '_', 'd', 'x', 'w', 'h', 'b', 'v', '\t', '<', '""', '>', '{', '.', 'I', 'c', '4', '8', '}', 'y', 'T', 'S', 'z', '/', 'L', '!', ""'""]","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        count = 0
        for i in range(1, 10):
            for j in range(1, 10):
                for k in range(1, 10):
                    for l in range(1, 10):
                        for m in range(1, 10):
                            num = i * 1000 + j * 100 + k * 10 + m
                            if num <= n:
                                count += 1
                            else:
                                break
        print(count)
",False,False,3,1.0,0.0,1.0,0.0
662,1766A,4,"['for loop', 'while loop', 'recursion', 'misc']","['for loop', 'if statement']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', '0', ',', ':', 's', '9', '*', 'l', '-', '1', '+', '[', ']', 'm', '_', 'd', 'x', 'w', 'h', 'b', 'v', '\t', '<', '""', '>', '{', '.', 'I', 'c', '4', '8', '}', 'y', 'T', 'S', 'z', '/', 'L', '!', ""'""]","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        count = 0
        for i in range(1, n + 1):
            str_i = str(i)
            if len(str_i) == 1 or (len(str_i) > 1 and str_i[0] == str_i[-1]):
                count += 1
        print(count)
",False,False,2,1.0,0.0,1.0,0.0
663,1766A,5,"['for loop', 'while loop', 'recursion', 'misc', 'if statement']","['for loop', 'if statement', 'break statement']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', '0', ',', ':', 's', '9', '*', 'l', '-', '1', '+', '[', ']', 'm', '_', 'd', 'x', 'w', 'h', 'b', 'v', '\t', '<', '""', '>', '{', '.', 'I', 'c', '4', '8', '}', 'y', 'T', 'S', 'z', '/', 'L', '!', ""'""]","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        count = 0
        for i in range(1, 10):
            for j in range(1, 10):
                for k in range(1, 10):
                    for l in range(1, 10):
                        for m in range(1, 10):
                            num = i * 1000 + j * 100 + k * 10 + m
                            if num <= n:
                                count += 1
                            else:
                                break
        print(count)
",False,False,3,1.0,0.0,1.0,0.0
664,1765B,0,['this is the og problem'],"['if statement', 'for loop', 'while loop', 'break statement']","['d', 'e', 'f', ' ', 'a', 'n', 's', '(', ')', ':', '\r', '\n', '=', 'i', 't', 'p', 'u', 'o', 'r', 'g', '1', ',', '3', '-', ""'"", 'N', 'O', 'l', '[', ']', '!', '+', 'Y', 'E', 'S', '#', 'c', '<', 'b', '/', '.', 'h', '>', 'm', ';', '{', '\t', '2', '0', 'w', 'k', '""', '%', '}', '_', 'F', '*', 'x', 'z', 'v', 'j', 'y', '\\', 'T', '^', '|', '&']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = input()
        i = 0
        while i < n:
            if i + 1 < n and (s[i]!= s[i+1] or (i + 2 < n and s[i]!= s[i+2])):
                print(""NO"")
                break
            i += 3
        else:
            print(""YES"")
",False,True,4,1.0,0.0,1.0,0.0
665,1765B,1,['break statement'],"['for loop', 'if statement', 'break statement']","['d', 'e', 'f', ' ', 'a', 'n', 's', '(', ')', ':', '\r', '\n', '=', 'i', 't', 'p', 'u', 'o', 'r', 'g', '1', ',', '3', '-', ""'"", 'N', 'O', 'l', '[', ']', '!', '+', 'Y', 'E', 'S', '#', 'c', '<', 'b', '/', '.', 'h', '>', 'm', ';', '{', '\t', '2', '0', 'w', 'k', '""', '%', '}', '_', 'F', '*', 'x', 'z', 'v', 'j', 'y', '\\', 'T', '^', '|', '&']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = input()
        count = 0
        for i in range(n):
            if i % 2 == 0:
                count += 1
            if i >= len(s) or s[i]!= s[count]:
                print(""NO"")
                break
        else:
            print(""YES"")
",False,False,3,1.0,0.0,1.0,0.0
666,1765B,2,"['break statement', 'if statement']","['if statement', 'for loop', 'break statement']","['d', 'e', 'f', ' ', 'a', 'n', 's', '(', ')', ':', '\r', '\n', '=', 'i', 't', 'p', 'u', 'o', 'r', 'g', '1', ',', '3', '-', ""'"", 'N', 'O', 'l', '[', ']', '!', '+', 'Y', 'E', 'S', '#', 'c', '<', 'b', '/', '.', 'h', '>', 'm', ';', '{', '\t', '2', '0', 'w', 'k', '""', '%', '}', '_', 'F', '*', 'x', 'z', 'v', 'j', 'y', '\\', 'T', '^', '|', '&']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = input()
        count = 0
        for i in range(n):
            if (i + 1) % 3 == 0:
                count += 1
            if count == 0:
                print(""YES"")
                break
            if s[i]!= s[i - 1]:
                print(""NO"")
                break
        else:
            print(""YES"")
",False,False,3,1.0,0.0,1.0,0.0
667,1765B,3,"['break statement', 'if statement', 'while loop']","['if statement', 'for loop', 'break statement']","['d', 'e', 'f', ' ', 'a', 'n', 's', '(', ')', ':', '\r', '\n', '=', 'i', 't', 'p', 'u', 'o', 'r', 'g', '1', ',', '3', '-', ""'"", 'N', 'O', 'l', '[', ']', '!', '+', 'Y', 'E', 'S', '#', 'c', '<', 'b', '/', '.', 'h', '>', 'm', ';', '{', '\t', '2', '0', 'w', 'k', '""', '%', '}', '_', 'F', '*', 'x', 'z', 'v', 'j', 'y', '\\', 'T', '^', '|', '&']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = input()
        count = 0
        for i in range(n):
            if (i + 1) % 3 == 0:
                count += 1
            if s[i]!= s[(i + count) % n]:
                print(""NO"")
                break
        else:
            print(""YES"")
",False,False,3,1.0,0.0,1.0,0.0
668,1765B,4,"['break statement', 'if statement', 'while loop', 'hashmap']","['for loop', 'if statement']","['d', 'e', 'f', ' ', 'a', 'n', 's', '(', ')', ':', '\r', '\n', '=', 'i', 't', 'p', 'u', 'o', 'r', 'g', '1', ',', '3', '-', ""'"", 'N', 'O', 'l', '[', ']', '!', '+', 'Y', 'E', 'S', '#', 'c', '<', 'b', '/', '.', 'h', '>', 'm', ';', '{', '\t', '2', '0', 'w', 'k', '""', '%', '}', '_', 'F', '*', 'x', 'z', 'v', 'j', 'y', '\\', 'T', '^', '|', '&']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = input()
        count = 0
        for i in range(n):
            if (i + 1) % 3 == 0:
                count += 1
        if count == 0 or count == n:
            print(""YES"")
        else:
            print(""NO"")
",False,False,2,1.0,0.0,1.0,0.0
669,1765B,5,"['break statement', 'if statement', 'while loop', 'hashmap', 'for loop']","['if statement', 'for loop', 'break statement']","['d', 'e', 'f', ' ', 'a', 'n', 's', '(', ')', ':', '\r', '\n', '=', 'i', 't', 'p', 'u', 'o', 'r', 'g', '1', ',', '3', '-', ""'"", 'N', 'O', 'l', '[', ']', '!', '+', 'Y', 'E', 'S', '#', 'c', '<', 'b', '/', '.', 'h', '>', 'm', ';', '{', '\t', '2', '0', 'w', 'k', '""', '%', '}', '_', 'F', '*', 'x', 'z', 'v', 'j', 'y', '\\', 'T', '^', '|', '&']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = input()
        s = s + '0'
        count = 0
        for i in range(1, n + 1):
            if s[i]!= s[i - 1]:
                count += 1
            if i % 2 == 0 and count > 0:
                print(""NO"")
                break
        else:
            if count == 0:
                print(""YES"")
            else:
                print(""NO"")
",False,False,3,1.0,0.0,1.0,0.0
670,1764A,0,['this is the og problem'],"['if statement', 'for loop', 'dictionary']","['t', ' ', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', '_', 'a', 'g', 'e', ':', '\t', 'l', 's', 'm', ',', '.', '1', '[', 'x', ']', '""', '+', 'b', 'y', 'd', 'L', 'A', 'T', 'z', 'c', '*', '0', '2', '#', '<', '/', 'h', '>', '{', ';', 'w', '-', ""'"", '\\', '}', 'k', 'j']","import sys
from collections import defaultdict

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    last = defaultdict(lambda: -1)
    for i, x in enumerate(a):
        last[x] = i
    l, r = 0, 0
    for i in range(n):
        if last[a[i]] == i:
            r = i
            break
    for i in range(n - 1, -1, -1):
        if last[a[i]] == i:
            l = i
            break
    print(l + 1, r + 1)
",False,True,3,1.0,0.0,1.0,0.0
671,1764A,1,['sliding window'],"['if statement', 'for loop']","['t', ' ', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', '_', 'a', 'g', 'e', ':', '\t', 'l', 's', 'm', ',', '.', '1', '[', 'x', ']', '""', '+', 'b', 'y', 'd', 'L', 'A', 'T', 'z', 'c', '*', '0', '2', '#', '<', '/', 'h', '>', '{', ';', 'w', '-', ""'"", '\\', '}', 'k', 'j']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    last = {a[0]: 0}
    l, r = 0, 0
    for i in range(1, n):
        if a[i] not in last:
            last[a[i]] = i
        else:
            last[a[i]] = i
        while len(last) > 2:
            del last[a[l]]
            l += 1
        r = i
        if r - l - len(last) > r - l - len(last) - 1:
            l += 1
    print(l + 1, r + 1)
",False,True,2,1.0,0.0,1.0,0.0
672,1764A,2,"['sliding window', 'for loop']","['if statement', 'for loop', 'dictionary', 'misc']","['t', ' ', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', '_', 'a', 'g', 'e', ':', '\t', 'l', 's', 'm', ',', '.', '1', '[', 'x', ']', '""', '+', 'b', 'y', 'd', 'L', 'A', 'T', 'z', 'c', '*', '0', '2', '#', '<', '/', 'h', '>', '{', ';', 'w', '-', ""'"", '\\', '}', 'k', 'j']","import sys
from collections import defaultdict

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    last = defaultdict(lambda: -1)
    for i, x in enumerate(a):
        last[x] = i
    ans = 0
    l = r = 0
    for i in range(n):
        if last[a[i]] == i:
            r = i
            while last[a[r]] == r:
                r -= 1
            if r - l - (r - l + 1) > ans:
                ans = r - l - (r - l + 1)
                l = last[a[i]]
    print(l + 1, r + 1)
",False,False,4,1.0,0.0,1.0,0.0
673,1764A,3,"['sliding window', 'for loop', 'dictionary']","['if statement', 'for loop', 'set', 'if statement', 'for loop', 'set', 'sliding window']","['t', ' ', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', '_', 'a', 'g', 'e', ':', '\t', 'l', 's', 'm', ',', '.', '1', '[', 'x', ']', '""', '+', 'b', 'y', 'd', 'L', 'A', 'T', 'z', 'c', '*', '0', '2', '#', '<', '/', 'h', '>', '{', ';', 'w', '-', ""'"", '\\', '}', 'k', 'j']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    l, r = 0, 0
    max_len = 0
    for i in range(n):
        if i == 0:
            s = set()
            s.add(a[i])
        else:
            if a[i] not in s:
                s.add(a[i])
            else:
                s = set()
                s.add(a[i])
        if len(s) + i - l > max_len:
            max_len = len(s) + i - l
            l, r = l + 1, i + 1
    print(l, r)
",False,False,4,0.5714285714285714,0.0,0.5714285714285714,0.0
674,1763A,0,['this is the og problem'],['for loop'],"['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', '<', 'o', 's', 't', 'r', 'a', 'm', '>', '\r', '\n', 'g', ' ', 'p', ';', ',', 'x', '(', ')', '{', '\t', 'w', 'h', '-', '=', '0', 'b', '2', '4', '7', '|', '&', '}', '/', '+', '.', 'T', 'v', 'f', '""', '%', '1', '3', 'j', '\\', '_', ':', '[', ']', '*', 'y', 'N', 'I']","import sys
from collections import defaultdict

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    max_val = max(a)
    min_val = min(a)
    cnt = [0] * 10
    for num in a:
        for i in range(10):
            if (num >> i) & 1:
                cnt[i] += 1
    for i in range(10):
        if cnt[i] == n:
            return print(0)
    for i in range(9, -1, -1):
        if cnt[i] > 0 and cnt[9 - i] > 0:
            return print(max_val - (max_val ^ (1 << i)))
    return print(0)
",False,True,1,1.0,0.0,1.0,0.0
675,1763A,1,['if statement'],"['if statement', 'for loop', 'dictionary', 'break statement']","['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', '<', 'o', 's', 't', 'r', 'a', 'm', '>', '\r', '\n', 'g', ' ', 'p', ';', ',', 'x', '(', ')', '{', '\t', 'w', 'h', '-', '=', '0', 'b', '2', '4', '7', '|', '&', '}', '/', '+', '.', 'T', 'v', 'f', '""', '%', '1', '3', 'j', '\\', '_', ':', '[', ']', '*', 'y', 'N', 'I']","import sys
from collections import Counter

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    cnt = Counter()
    for num in a:
        cnt[num] += 1
    for i in range(10):
        if cnt[2**i] % 2 == 0:
            print(2**i)
            return
    print(0)
",True,False,4,1.0,0.0,1.0,0.0
676,1763A,2,"['if statement', 'for loop']",['for loop'],"['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', '<', 'o', 's', 't', 'r', 'a', 'm', '>', '\r', '\n', 'g', ' ', 'p', ';', ',', 'x', '(', ')', '{', '\t', 'w', 'h', '-', '=', '0', 'b', '2', '4', '7', '|', '&', '}', '/', '+', '.', 'T', 'v', 'f', '""', '%', '1', '3', 'j', '\\', '_', ':', '[', ']', '*', 'y', 'N', 'I']","import sys
import math
from functools import reduce
from operator import xor

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    a = [bin(x)[2:].zfill(10) for x in a]
    a = [[int(x[i] for i in range(10)) for x in a]
    a = [[x[i] for x in a] for i in range(10)]
    a = [reduce(xor, x) for x in a]
    print(max(a) - min(a))
",False,False,1,1.0,0.0,1.0,0.0
677,1763A,3,"['if statement', 'for loop', 'set']","['for loop', 'if statement', 'continue statement', 'break statement']","['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', '<', 'o', 's', 't', 'r', 'a', 'm', '>', '\r', '\n', 'g', ' ', 'p', ';', ',', 'x', '(', ')', '{', '\t', 'w', 'h', '-', '=', '0', 'b', '2', '4', '7', '|', '&', '}', '/', '+', '.', 'T', 'v', 'f', '""', '%', '1', '3', 'j', '\\', '_', ':', '[', ']', '*', 'y', 'N', 'I']","import sys
import math
from functools import reduce
from operator import mul

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    a = [bin(x)[2:].zfill(10) for x in a]
    a = [list(map(int, x)) for x in a]
    for i in range(n):
        for j in range(n):
            for b in range(10):
                if a[i][b] == a[j][b]:
                    continue
                a[i][b], a[j][b] = a[j][b], a[i][b]
                ans = max(map(max, a)) - min(map(min, a))
                a[i][b], a[j][b] = a[j][b], a[i][b]
                break
        else:
            continue
        break
    print(max(map(max, a)) - min(map(min, a)))
",False,False,4,1.0,0.0,1.0,0.0
